area,contourLength,ConvexHullLength,ConvexityDefects,compactness,circularity,aspectRatio,extent,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,target
34085.5,1143.546244263649,765.5690109729767,14335.333333333334,0.033549346328017746,0.32754582586586817,1.7515527950310559,0.7507488656887362,0.701093504710297,2.0186183136986147,3.3277754973012974,3.9546607672652803,7.60546148815844,4.965579828785589,-8.277818404024709,paper
36952.0,1490.288446545601,798.2485448122025,24713.666666666668,0.04033038662442089,0.20907742566366383,1.4263157894736842,0.7176539133812391,0.7139726111098995,2.1892275279184767,3.4803626662267835,4.017837321513286,7.767541786310276,5.122352793089518,9.035524377688724,paper
38797.0,1399.6955196857452,807.6433157920837,17912.333333333332,0.03607741628697438,0.24885184439819877,1.6666666666666667,0.743024035238916,0.7106581327501564,2.05273960473232,3.5732820921414072,4.073485096717323,7.897270233573071,5.1011006358416315,-9.245047764649591,paper
38480.0,859.1025930643082,807.2380241155624,2285.6666666666665,0.022325950963209672,0.6551713043188319,1.8597560975609757,0.7692922830867653,0.6845266221834886,1.8188572080840426,3.081712442648568,3.971348261838839,7.498194813991998,4.880777351866209,-8.906898385075296,paper
21459.0,816.9015818834305,684.6686285734177,6148.333333333333,0.03806801723675057,0.4040916437258968,2.16793893129771,0.5767928179765617,0.5731804291317002,1.3851692487591833,3.01279783543307,4.005118693859702,-8.190345249031871,-4.886783266360923,7.52392312452305,paper
23720.5,1263.5016494989395,729.9572434425354,16114.333333333334,0.05326623171935412,0.18671623294452114,1.4759358288770053,0.45959273037278153,0.600896455935788,1.5511662019070125,3.6067793025007355,5.497416317919479,10.29215431331486,6.470045653833896,10.125650802453535,paper
20795.5,1053.9970355033875,705.7143498659134,12013.666666666666,0.050683899665955975,0.23523419423672698,1.9929577464788732,0.5174812123625143,0.551450280362277,1.3498185992991134,3.0596422562478836,3.947427562528124,7.736546167182692,5.435041625290645,7.518811792981851,paper
23572.0,904.0975402593613,672.3163701295853,7412.0,0.03835472341164777,0.3623895962118868,1.7152317880794703,0.6027257153084967,0.6448387827745654,1.6661185182451979,4.140107368164498,4.843035782154994,10.313661473166121,5.809017356558657,-9.33597112974907,paper
22834.5,841.4873690605164,653.6013829708099,6949.666666666667,0.036851578491340575,0.40523427154967057,1.963235294117647,0.6288417052214144,0.6471381397686884,1.661915506072695,3.5854883874032253,4.192159636165627,8.147118583998862,5.0548569454995,-8.37110107053787,paper
28120.0,1036.9848430156708,781.93998670578,9430.0,0.03687712813000252,0.3286096880589191,2.23943661971831,0.6227300912392595,0.5695249705325562,1.396431425535107,2.8830218449405467,3.3728955175657607,6.551890592434816,4.33729210597168,6.840301156508019,paper
29059.5,963.7127645015717,753.9647189378738,8173.333333333333,0.03316343242318594,0.393190285218346,2.0952380952380953,0.6418301086668433,0.6243504877557987,1.569033369794152,3.8031357952747222,4.491612752502719,8.961450107350267,5.471838206354206,-8.694426491417214,paper
26817.5,904.457931637764,699.705664396286,7420.666666666667,0.03372640744430928,0.41195654771000706,1.8344370860927153,0.6411528438568389,0.6639175941459492,1.7531895424189172,3.343960184796351,4.033684816286885,7.764192802766778,4.912620952096911,-8.101227470186178,paper
25534.0,891.7300101518631,680.013103723526,6818.0,0.03492323999968133,0.4035171085604548,1.8356164383561644,0.6525761602944183,0.6648952853332594,1.7663176581483424,3.2065822822636174,3.9447025791543804,7.540699383201525,4.828353786598661,-8.044289540017468,paper
24339.0,921.0437175035477,673.258504152298,7894.666666666667,0.037842299088029406,0.3605388802806138,1.9142857142857144,0.6486940298507463,0.6520222047216104,1.6906430393441807,3.4091150421438776,4.118233329450235,7.904935473353652,4.963998949116391,-8.380153411342855,paper
22092.5,826.8010766506195,646.9065865278244,6392.666666666667,0.037424514050045016,0.40611839457719046,1.9694656488549618,0.6536629386354222,0.6458535923982985,1.6579227914311556,3.4163185544317027,4.091599244394671,7.869346140227278,4.920594131125856,-8.337169997076911,paper
21831.0,841.2447293996811,646.5040740966797,6611.0,0.03853441113094595,0.3876491009728462,1.9923076923076923,0.6483813483813484,0.6407479844826987,1.6340768461851338,3.4858838854271355,4.137698746575091,7.982203833110008,4.956532899002004,-8.376294035648153,paper
23864.0,1006.9848437309265,712.4263939857483,10166.333333333334,0.04219681711913034,0.29573807143116887,2.2153846153846155,0.6373931623931623,0.5978488361986858,1.4803898563718247,3.6108848353960843,4.592822926336069,-8.791264248917585,-5.333826621100072,8.916263244289267,paper
23561.5,1023.3696184158325,720.6104369163513,11247.333333333334,0.04343397569831431,0.28271428976724844,2.213740458015267,0.6202026849170834,0.5842974079097507,1.4436226342376752,3.317849081148656,4.248812939553701,-8.661104034741141,-5.060862987899693,8.04441839515989,paper
23682.0,1454.8914773464203,753.3824853897095,20050.0,0.06143448515101851,0.14059408224949846,1.7125748502994012,0.4958335078095557,0.5889604472391063,1.547360172090687,3.4900133162045233,5.0369537627301915,9.369305875970753,-6.239152092563734,-9.57897529898183,paper
23864.5,1354.0214223861694,728.6348197460175,18067.333333333332,0.05673789194771185,0.16357281684893066,1.6184971098265897,0.4926610239471511,0.6162871368505444,1.653884296583837,3.647577658141228,4.69843858184692,-9.485871460675163,5.553472153223986,8.884245206748709,paper
21914.0,747.1614676713943,658.2846678495407,4421.0,0.03409516599759945,0.49329031436258935,2.324786324786325,0.6885997988939165,0.615702025043748,1.5093965085506205,3.3837458015849333,4.308964769971712,8.484920650348368,5.544579151389396,-8.208936818604187,paper
21395.5,740.3746715784073,647.8964482545853,4084.0,0.03460422385914829,0.4904889165186197,2.1983471074380163,0.6647455415397999,0.6172711493150366,1.515487845615268,3.24905348227436,4.038920523080998,7.771567346064365,4.958104497879564,-7.9201579522116345,paper
21262.0,804.4995614290237,652.1628797054291,5604.333333333333,0.03783743586816968,0.4128215446200359,1.9185185185185185,0.6080938080938081,0.6078516903297305,1.4859097257453744,3.083707411405704,3.791973191239572,7.264642816455019,4.596383544866722,-7.644335043931458,paper
22621.5,799.1686084270477,691.5430734157562,5369.333333333333,0.035327834512611796,0.4450967573526057,1.735483870967742,0.5425470679937643,0.5771080856827018,1.4012658267638025,2.7596706853308657,3.6307436052074884,7.199666348955009,4.895063495036675,-6.868743494634737,paper
24917.0,847.1025923490524,711.8875114917755,5523.333333333333,0.03399697364646837,0.43634860777151746,2.3870967741935485,0.6788633391455972,0.6063875532464453,1.4828016962207071,3.648686464685068,4.644263586172038,-9.332589421679748,-5.513290400270171,8.80906487390193,paper
22247.0,860.7005716562271,681.3579366207123,6133.0,0.038688388171718754,0.3773784844346636,1.9166666666666667,0.5597574476650563,0.5982036929582005,1.4489302556780275,3.7965332141067676,4.391312533947933,8.542805866075764,5.623212130827415,8.800889190291786,paper
22962.5,1349.5605257749557,721.2838064432144,19647.0,0.058772369113770526,0.1584325089404596,1.5141242937853108,0.4840732776793996,0.6165438440428989,1.6583950401320364,3.699922104349785,4.774020335786999,-9.018210977961688,5.61209566633294,9.738340888647008,paper
22275.0,1284.0630502700806,701.9281226396561,19152.0,0.057645928182719665,0.16976762718132993,1.5621301775147929,0.4992603550295858,0.6218671579166883,1.6746808407811413,3.9749257110386607,4.433780756871041,-8.639355992975672,5.287314820055357,9.730064888172409,paper
22324.0,1107.612259030342,678.9440931081772,12644.333333333334,0.049615313520441774,0.22866851432957372,1.9071428571428573,0.5972177635098983,0.6175240732293585,1.565751566522932,4.708629744796949,4.88794456732542,9.68548366122148,5.705211566266547,-10.762309329689343,paper
26409.5,915.5706295967102,706.4723508358002,7185.666666666667,0.03466823035637593,0.39590076216146625,1.9236111111111112,0.6620913557962295,0.6497872402053166,1.6764172269411068,3.5113290514726145,4.3045383502942,8.228998093069821,5.153704705786113,-8.778786077047386,paper
24855.0,1189.2102383375168,696.387727022171,12601.0,0.04784591584540401,0.22085455074908827,1.7880794701986755,0.6096394407652685,0.6409906274711218,1.7077891620832562,3.1490519932101186,3.8067743213971834,7.3079408842450215,4.666425752607502,-7.781240047503412,paper
20932.5,1324.7665876150131,682.10093998909,11217.0,0.06328754747951812,0.14988294979948472,1.8344827586206895,0.5427145449831475,0.5744487496036131,1.5327456734894915,2.489536641613733,3.0169715600904157,5.770229681632847,3.8397857715397494,-8.123037957552217,paper
26101.0,1470.381811261177,713.8590159416199,23351.666666666668,0.056334309461751546,0.15170740058461926,1.5755813953488371,0.5599630996309963,0.651258314332016,1.812279947692947,3.5601888394163175,3.783185450231241,7.503213992499202,4.689447618767342,-7.804729469911075,paper
26308.5,1281.938160777092,736.0918098688126,19175.666666666668,0.04872714752939514,0.20117397606164786,1.5681818181818181,0.541594614624506,0.6492900990981921,1.799327653293105,5.2029778390944585,3.8381411689875535,8.358834289472544,4.763299591482723,-9.840670886450416,paper
27661.0,900.6173117160797,702.7009545564651,7378.0,0.03255910168526372,0.4285457171981229,1.9788732394366197,0.6932233973234424,0.6679352002312731,1.73089000920595,3.4836413293452124,4.258812119876369,8.156998571973714,5.26932599164789,-8.595756463332775,paper
28267.0,815.1269769668579,719.4862395524979,4275.666666666667,0.028836699224072518,0.534612427248884,1.6566265060240963,0.6192113910186199,0.6546105431886641,1.6683915973431138,3.264377484353128,4.3462612169814125,8.668382996141228,-6.609571070418969,-8.172584925291508,paper
30229.5,851.5462435483932,758.3540180921555,5105.0,0.028169379035326195,0.5238709942328766,2.1843971631205674,0.6960831721470019,0.6303038923637212,1.554052141915708,3.903621698476769,5.194090133972143,-9.797893642843386,-6.012771904782035,-10.054056025032322,paper
26382.5,730.1736615896225,664.9218066930771,3650.0,0.027676439366611294,0.6218325968502626,1.8601398601398602,0.6935827330564173,0.6921017713498809,1.8491286316584268,3.331935732610966,4.064354529745389,7.762477533084166,4.998066857339756,-10.185687216003624,paper
29731.5,1171.1686079502106,748.1909506320953,15710.333333333334,0.03939150759128233,0.272387916993245,1.9932432432432432,0.6809780119102153,0.6429540767231069,1.6455130209752944,3.6252345727944526,4.374394452093835,8.704333736915983,-6.501492596526375,8.427608551200695,paper
30812.5,853.7716403007507,776.381964802742,5359.0,0.027708613072640997,0.5311942326575139,1.8888888888888888,0.6215706447187929,0.6348080594205507,1.6199808838936713,2.9173456353008107,4.12206198586954,-7.789603118532762,-5.054289597307458,7.794937410398388,paper
27672.5,731.3452340364456,669.3799976110458,3407.3333333333335,0.026428592791993697,0.6501497337127939,1.7516778523489933,0.7115765383527476,0.7028368490878206,1.9125429482667324,3.2704775922169547,4.108276074117857,7.799436142705687,5.075017656184735,8.837725200523389,paper
28910.0,834.1320306062698,728.193236708641,4879.333333333333,0.028852716382091657,0.5221416760655487,2.078014184397163,0.6997797303512212,0.6530206033580017,1.649964915035496,3.6099607278357584,4.642593920371423,9.040871001069249,6.2686863432362845,-8.841456725065315,paper
26622.5,782.3157958984375,680.5223335027695,3994.3333333333335,0.02938551210060804,0.5466313069456522,1.76,0.6722853535353536,0.6768025047601334,1.7640135909664414,3.3646984963498907,4.170121483591222,7.964331161509055,5.171140043817947,-8.404691281718636,paper
27633.0,781.9898954629898,709.3818809986115,3764.3333333333335,0.028299131309050405,0.5678525997096279,2.1185185185185187,0.7156954156954157,0.653860945797227,1.6503232297919106,3.503119406578287,4.403105616826423,8.477626496877935,5.577820300135996,-8.540029536984925,paper
21591.0,840.7005716562271,606.443312048912,10691.0,0.038937546739670564,0.38388393330949233,1.3986928104575163,0.659428257284222,0.7038929800798358,2.051437692743238,3.25449085802098,3.900424633971964,7.480995837743959,4.96785856597485,8.400175796228758,paper
31633.0,881.3279892206192,794.2700769901276,4962.0,0.02786103086082949,0.5117703489368186,1.8208092485549132,0.5804752729608221,0.6146317874253521,1.5270969001069783,2.9215536419750596,4.006945801543596,-7.790527119425659,-4.906522169430752,-7.527869160613399,paper
30695.5,855.4284938573837,769.6311970949173,5019.333333333333,0.027868205237164528,0.5271292936115541,1.8711656441717792,0.6174293472794931,0.6335078497638686,1.5942939539965606,3.052600946305466,4.220418959950724,-7.8859431179609265,-5.024703711462054,-8.308024641675022,paper
30880.5,860.5411906242371,771.6406543254852,5374.0,0.027866815324370946,0.5240236181802526,1.9294871794871795,0.6576475849731663,0.6346844342144236,1.6173144891661118,2.886349859461803,4.04488703228983,-7.510504763996618,-4.855610361486031,9.61438213893831,paper
27022.0,751.1025933027267,692.4512702226639,3374.3333333333335,0.02779596600187724,0.6019062192839593,1.8689655172413793,0.687670187046698,0.672793741067148,1.7497422284467772,3.234771326851687,4.193754985497096,8.06303240923607,5.4063884825591835,8.05402785325394,paper
23691.0,663.4457395076752,616.2568709850311,3397.0,0.028004125596541942,0.6763670429529515,1.5874125874125875,0.7298296417239148,0.7221032796324489,2.0375590030854176,3.773785648791117,5.0737321125435395,9.593638905411812,6.440862971708218,-9.71540880934163,paper
27182.5,757.6883796453476,698.1459872722626,4117.0,0.027874124147718112,0.5950014270165173,1.929078014184397,0.7087635586149353,0.6628961549608694,1.6967449372939383,3.770552506703117,4.721625329755667,9.026051127041429,5.86391203749147,9.279318429612703,paper
25511.5,738.6000666618347,657.3944330215454,3941.3333333333335,0.028951651869228965,0.5876614110424297,1.5217391304347827,0.6467613132209405,0.6891540453466924,1.8362689936165966,3.2693883146181144,3.9927562247346033,7.62386307151286,4.921470809728226,-9.42959425522809,paper
25439.5,1061.5706298351288,669.3775761127472,14746.333333333334,0.04172922541068531,0.2836747274061152,1.5182926829268293,0.6229674796747967,0.6885997560988368,2.0084412909325207,3.146869043406067,3.9195843892920608,7.654049495033051,4.938523279347998,7.562207614040483,paper
26723.5,757.0609632730484,689.3295240402222,3774.3333333333335,0.028329409069659604,0.585924280583871,1.9784172661870503,0.6991105297580118,0.6666423217187373,1.7104649471226943,3.4069290434637733,4.169567560197933,7.975663617704865,5.1209777239545975,-8.508645186830702,paper
30436.0,855.872144818306,771.3746086359024,4257.0,0.02812038851420377,0.5221312120289239,1.9935483870967743,0.6354734314646623,0.6194518143141787,1.523472913615899,3.249122643022449,4.446046784790024,-8.328907203971793,-5.224839382772388,8.704925477788736,paper
25902.0,763.504613161087,665.8582681417465,4298.333333333333,0.02947666640263636,0.5583671144244818,1.9481481481481482,0.7295310519645121,0.6837762050668511,1.7942451815086724,3.423991927193642,4.138830269239399,7.9249632043183444,5.070735910275281,-8.75201897331765,paper
28992.5,890.5411920547485,728.7878810167313,5288.333333333333,0.030716260827964078,0.4593963123038505,1.763975155279503,0.6340761963082845,0.6538859346413658,1.6709012055984156,3.5788817634893095,4.483248552366845,8.526801532324182,5.489593967768841,-9.137611807607868,paper
28633.5,940.8599524497986,733.9853987693787,7479.0,0.03285871278222357,0.40647546310335,2.055944055944056,0.6810689310689311,0.6495871789969708,1.6615778056375126,3.5571988355343533,4.723148454945998,9.005284415501793,6.387210386067414,-9.021808028221532,paper
26590.0,737.4457387924194,672.6757252216339,3755.6666666666665,0.02773395031186233,0.6144238431013113,1.8,0.7026027216276919,0.6912858150338496,1.859930724250315,3.167902620759644,4.0572897092317985,7.6905619627507456,5.067940594787244,8.190504506383292,paper
25466.0,812.0142831802368,676.6733753681183,7997.666666666667,0.03188621232938965,0.48533684411897043,1.3043478260869565,0.5766757246376811,0.6908314431116191,2.1345347174017393,2.803441332678724,3.843939359610371,7.715161299773251,5.011837887667024,-7.185807648959121,paper
30800.0,952.1808006763458,792.2047991752625,9061.333333333334,0.03091496106092032,0.42689566027472053,1.495,0.5150501672240803,0.6423008692805948,1.752346646889988,2.7793395118380686,4.360764243547129,8.299747378482689,-6.15403082045465,7.974609661430046,paper
31685.5,963.0752449035645,782.7965803146362,9077.0,0.030394825548076074,0.4292892261365661,1.408450704225352,0.4958607198748044,0.6363784819514048,1.6720493551787727,3.243807990814341,5.012478613557722,9.150349154814048,6.28647840826764,9.804081506927737,paper
30305.5,943.2173788547516,748.2800781726837,7476.0,0.031123636925797348,0.4280630381717607,1.2701421800947867,0.5359252316615972,0.6501812018341542,1.6912286576717965,3.228804137343117,4.676217701097134,-9.04912798458004,-5.686327037294491,8.662280871226795,paper
33293.0,1025.4011455774307,818.3009564876556,8168.333333333333,0.03079930152216474,0.39790115354583505,1.2813852813852813,0.4869106119106119,0.6043574942601757,1.5030866062103154,3.0452576801743345,4.125528660399739,8.02355922735189,5.851552159674512,-7.769616188840636,paper
35715.0,860.617311835289,813.8125472068787,3855.3333333333335,0.024096802795332186,0.60595498499448,1.8364779874213837,0.7692556216076506,0.6434037816918527,1.6515973681461669,3.332760757478733,4.0444265701006685,7.830975279558151,5.114247022715156,-7.952932909569917,rock
33684.5,837.2030991315842,787.5881867408752,3691.3333333333335,0.024854253414228627,0.6039184734789568,1.8343949044585988,0.7449685951875442,0.6483140721027429,1.672276452940167,3.262348128098731,4.031122740748803,7.824726318261798,5.240355827250107,-7.8320228332445785,rock
32484.0,837.7888853549957,782.3684661388397,4158.333333333333,0.0257908165667712,0.5815809559454523,1.9150326797385622,0.7246202235160276,0.6266461288000909,1.5635055511289178,3.6624882917411012,4.23475933015178,8.236185110919994,5.2673599087640195,-8.515887511212155,rock
32646.0,812.9604578018188,765.0858378410339,3743.0,0.02490229914237024,0.6207275139417963,1.7548387096774194,0.7743358633776091,0.6658223788546542,1.7609442213465176,3.2538647499291975,4.0064243324132365,7.703976730473348,5.036205684656949,-7.923326808465277,rock
31029.5,802.0315279960632,751.9674909114838,2863.3333333333335,0.025847388066068202,0.606180218551261,2.0,0.7915688775510205,0.6505996055035026,1.6597993881532782,3.572163332438197,4.464024222209529,8.582558144483329,5.53215459576759,-8.69733074941385,rock
33171.5,821.6883790493011,775.5294305086136,3573.6666666666665,0.024770914159724496,0.6173915551715043,1.5976331360946745,0.7269669077361385,0.6647867788279783,1.7336035130644096,3.7191711462026555,4.2828475477370285,8.288512217063086,5.18228832780949,-9.11615597845095,rock
33065.5,827.2619732618332,774.6218147277832,3527.6666666666665,0.0250188859464346,0.6071539644835386,1.885135135135135,0.8007725467402886,0.6638583772315791,1.7252199824759455,3.6855592909395773,4.4258433738219365,8.53518675349155,5.507532384292156,-8.810626820771532,rock
45411.0,927.3036032915115,869.7824518680573,3190.0,0.02042024186411908,0.6636315654765833,1.627659574468085,0.7893721318314559,0.7104743107393553,1.9734301829429977,3.59013927339995,4.71047213272356,9.226136634970079,6.537197307512617,-8.90492357622272,rock
27650.5,747.6051195859909,702.2558414936066,2990.6666666666665,0.027037670913220048,0.6216820377755441,1.8142857142857143,0.7775731158605175,0.6679754225282435,1.7482232232638677,3.4930813069020537,4.270139861611538,8.210231798256526,5.328855943881895,-8.464849224968589,rock
26316.5,745.404109120369,695.7818230390549,3526.3333333333335,0.02832459138260669,0.5951883585791938,1.9044117647058822,0.7471184419713831,0.6458767847083904,1.6380300271583588,3.5679420887899504,4.098550350274755,7.942910687287286,4.973045713120907,-8.581880025352778,rock
23860.5,701.1442227363586,654.5813076496124,3011.6666666666665,0.02938514376213234,0.6099225415718212,1.767605633802817,0.669448964704562,0.6769088858475366,1.8062935878906485,2.970554591715399,3.7291648948922242,7.0790227101179335,4.635151310821316,9.488267421345636,rock
27740.0,763.5878759622574,703.8507390022278,4126.666666666667,0.027526599710247204,0.5978583131308965,1.8041958041958042,0.751883775139589,0.6599978624721878,1.698506561016134,3.6263347803047314,4.205363641604332,8.175219096907405,5.190335613776018,-8.449459455422934,rock
28021.5,757.3452328443527,710.3817862272263,3262.6666666666665,0.027027290931761424,0.6139223600588268,1.4615384615384615,0.6712862036748677,0.6612137119228754,1.7336042955911724,2.954704060153719,3.6621891863356595,6.976482672357417,4.546611336756345,-7.758292924332996,rock
27216.5,738.3157950639725,688.1554625034332,3725.6666666666665,0.02712750702933781,0.6274192218712519,1.5723270440251573,0.6846918238993711,0.6786085407047512,1.809076505474025,3.3592095435056333,4.063049526205646,7.781444762432114,4.967606250501452,8.514628089423834,rock
28933.5,729.3452340364456,687.9119808673859,2495.0,0.025207639381217124,0.6835094721243659,1.5060975609756098,0.7142663177643922,0.7167088186558459,2.0184168478048767,3.517695416364535,4.668429762993605,9.061478884616779,6.465907079392075,-8.823853420993489,rock
29759.5,723.2030975818634,687.5017068386078,2210.6666666666665,0.02430158764703249,0.7150146480182257,1.2303370786516854,0.7634164486173105,0.7373508788905841,2.2111511010333884,3.4248177023254955,4.743073584245,9.067775601537024,6.23305241292887,-8.91336968417078,rock
33834.5,765.4873696565628,723.1659260988235,2471.0,0.022624462299030954,0.7255938085723285,1.494186046511628,0.7654171568183875,0.7436950372023444,2.22668630192591,3.8333139736304505,5.155631580890431,9.761018866053261,6.397338877046935,9.842342916954241,rock
36138.0,824.0142802000046,766.2900608778,3864.0,0.022801878360728445,0.668812684751289,1.576470588235294,0.7931957857769973,0.7191970796695426,2.036452152650069,3.825273901434433,4.912229971416052,9.749192679324592,6.594422799207501,9.306499690543992,rock
35897.5,767.9726511240005,728.940611243248,2156.0,0.021393485650087068,0.7648610750735573,1.3227513227513228,0.7597354497354497,0.7653340301120989,2.497689978109431,4.474322614012105,6.27854230795664,11.575750784787624,7.741325616488698,11.607622425679224,rock
38723.0,829.1269791126251,779.0298602581024,2460.3333333333335,0.02141174441837216,0.7078427142608045,1.5966850828729282,0.7402741402053183,0.7264650215571751,2.0744995904230046,3.4874048315483517,4.5826760520855325,8.626996570474693,5.645239027103069,9.301898256674948,rock
36056.0,819.3868643045425,765.774572134018,3319.0,0.02272539561528019,0.6748533595057938,1.6058823529411765,0.7769015298427063,0.7174298040929635,2.026688035767763,3.322484094708252,4.325164829552133,8.14901815083806,5.338808623235471,-9.837158823832294,rock
39185.5,848.6244547367096,793.2193636894226,3245.3333333333335,0.021656593758831954,0.6837607564385736,1.5263157894736843,0.7111705989110708,0.7237366367266547,2.0869021412720734,3.308342823209856,4.303270314565326,8.118288369357005,5.347615990887083,-8.79829401376023,rock
37364.0,859.553386092186,777.4855403900146,5641.666666666667,0.02300485456835954,0.635502870305513,1.455958549222798,0.688953220363985,0.731882008267258,2.1785822711774294,3.2834259349284727,4.209912444651799,8.022012714956583,5.41476554657351,-8.248754563412763,rock
33880.0,882.9259692430496,800.7867342233658,5839.333333333333,0.02606038870256935,0.5461408779147006,1.7954545454545454,0.6091772151898734,0.6810976590174536,1.8620426930671794,3.220360508270795,4.3490030768298436,8.381706298967917,6.017648868598949,-8.217029734345585,rock
